,HITId,tweet,sentiment,directness,annotator_sentiment,target,group
2034,2035,historien skide retarderet,offensive,indirect,anger_disgust,disability,special_needs
2035,2036,birmingham' accent folk forbinder dudley/rest black country. shithole west midlands. give @url,fearful_abusive_offensive_hateful_disrespectful,indirect,sadness_disgust,origin,other
2036,2037,voksen mand taler gris latin taler kode omkring ppl sikker big time faggot..,offensive,indirect,anger_confusion_sadness_shock_fear,sexual_orientation,gay
2037,2038,"@bruger hjernedød retard. ja terrorist dræber en håndfuld mennesker, der kan sammenlignes med @url",offensive_disrespectful,indirect,anger_confusion_sadness_indifference_disgust,disability,special_needs
2038,2039,@bruger vent anden ching chong,abusive_offensive_hateful_disrespectful_normal,indirect,confusion_disgust,origin,indian/hindu
2039,2040,se billeder pop & & tænk forbandet neger virkelig såret,offensive,indirect,sadness_shock,origin,individual
2040,2041,@bruger @bruger præcis raghead goons opererer,offensive,indirect,indifference_disgust,other,other
2041,2042,halv spic halv hvid _ god du? @url,offensive,indirect,sadness_shock,origin,hispanics
2042,2043,@bruger tæve røv nigga jeg vil dræbe dig røv røv nigga,offensive,indirect,anger_fear_shock_sadness_disgust,origin,left_wing_people
2043,2044,@bruger gå på arbejde nigger?,offensive,indirect,sadness_disgust,origin,women
2044,2045,"@bruger endnu en tøs, der taler, tænker ved alt lol @bruger ved nok mot @url",offensive,indirect,sadness_disgust,other,women
2045,2046,hov røv selv genindspille fagot whis @url,hateful,indirect,confusion_sadness,gender,other
2046,2047,@bruger @bruger mistanke ovenpå kinamand nabo foregivet psykisk sygdom siden 3 år siden slamming g @url,offensive,indirect,anger_fear_shock_sadness_disgust,origin,special_needs
2047,2048,hvad der er kendt #pittsburghshooting guy absolut racistisk tjat fortjener luft @url,fearful_abusive_offensive_hateful_normal,indirect,sadness_disgust,origin,women
2048,2049,@bruger @bruger retarderet skisma foh ty cash stoopid,offensive_normal,indirect,sadness_disgust,origin,special_needs
2049,2050,@bruger haha ​​faggot's,abusive_offensive,indirect,sadness_disgust,sexual_orientation,individual
2050,2051,mike pence følger piger? bøsse sprang ud!!,offensive,indirect,shock_indifference,sexual_orientation,other
2051,2052,"allerede tilbage i 80'erne advarede videnskabsmænd, at vi ville kæmpe #invasion af lortelande @url",offensive,indirect,sadness_disgust,origin,special_needs
2052,2053,@brugerland lortetrumf.,offensive,indirect,sadness_disgust,origin,other
2053,2054,@bruger lee hsien loongs kinaman kriminel teck boon huat (kinesisk harry potter) malaysisk tamil mosle @url,offensive_disrespectful,indirect,anger_sadness,origin,other
2054,2055,jeg donerer fem gange @bruger til at hade en kusse. #standuptocancer @url,abusive_offensive_hateful_disrespectful_normal,indirect,anger_fear_shock_indifference_disgust,other,left_wing_people
2055,2056,rammer som pil flyttet luft en anden belter keown selvom pilen går lige store mongy grim kusse.,normal,indirect,sadness_disgust,disability,women
2056,2057,illegale immigranter vil ødelægge Amerika. det mest triste virkelig.,hateful,indirect,anger_indifference,origin,individual
2057,2058,fik forbudt stream rapporterede at skrive ching chong. leve samfundet. @url,offensive,indirect,anger_confusion_sadness_indifference_disgust,origin,left_wing_people
2058,2059,im fag skrige fag hviske du vil have prikken gå asmr channel faggot_dying.pinefully tak,offensive,indirect,anger_confusion_sadness_indifference_disgust,origin,gay
2059,2060,@bruger @bruger lee hsien loongs karriere kriminel kineser 'almindelig taler' forhørt.n au @url,offensive,indirect,anger_confusion_sadness_indifference_disgust,other,special_needs
2060,2061,@bruger @bruger nd navn er ikke jamar retard,offensive,indirect,sadness_disgust,disability,special_needs
2061,2062,@bruger retarderede holy shit spil kan ikke læse livet. paypal låst depositum @url,offensive_normal,indirect,fear_disgust,disability,special_needs
2062,2063,boroqul generel ven #chinggiskhan baghold tumed 1216. lær video #mongol conqu @url,abusive_normal,indirect,indifference_disgust,other,other
2063,2064,video kaldet spic,offensive,indirect,fear_shock_indifference_disgust,origin,hispanics
2064,2065,brug for 1 asap scrims bc @user retard afk,offensive,indirect,fear_shock_indifference_disgust,disability,special_needs
2065,2066,@bruger @bruger lmaoooo armo spic,offensive_hateful,indirect,anger_disgust,origin,other
2066,2067,okkkkkkk helt glemt dick van dyke natmuseum,fearful_normal,indirect,anger_confusion_fear_indifference_disgust,sexual_orientation,gay
2067,2068,@bruger @bruger går fuld mongol,abusive_offensive_disrespectful_hateful_normal,direct,anger_disgust,origin,special_needs
2068,2069,"Bemærk venligst, at jeg er holdt op med at bruge ord retarderet her. magter hader allerede ordentlig @url",offensive,indirect,anger_confusion_fear_indifference_disgust,disability,special_needs
2069,2070,kvinder støtter seksuelle rovdyr magt kusse-maskoter undertrykkelse.,offensive_hateful,indirect,anger_shock,gender,women
2070,2071,åh gud det er det! kaos theosis retarderede klan hackere gik maven op! højre?,offensive,indirect,anger_confusion_sadness_indifference_disgust,disability,special_needs
2071,2072,@bruger @bruger trumps kommentarer shithole lande overgeneralisering mexicanere musli @url,offensive,indirect,confusion_fear_indifference_sadness_disgust,origin,other
2072,2073,"trump vil have meget nigere flåde: her er meget, det vil koste",offensive,indirect,sadness_disgust,origin,special_needs
2073,2074,@bruger @bruger lyt asiatiske mongolske østlige eurotrash ville aldrig sige fa @url,hateful,direct,confusion_sadness_shock_indifference_disgust,origin,other
2074,2075,mente vender jeg er analfabet tøs trist,offensive,indirect,anger_sadness_shock_indifference_disgust,origin,gay
2075,2076,ok berlin sparkede kusse,offensive,indirect,indifference_disgust,other,other
2076,2077,sms'ede skrev ikke tilbage tekstsvar npt (nigger people time),normal,indirect,confusion_sadness_shock_indifference_disgust,origin,muslims
2077,2078,dawg yaw michael myers masker ser retarderede ud ?????,offensive_normal,indirect,anger_confusion_fear_indifference_disgust,disability,special_needs
2078,2079,nogensinde klager tinpot diktaturer lortehuller lande sker størst' demok @url,offensive,indirect,anger_confusion_fear_indifference_disgust,other,other
2079,2080,person et siger det. forfærdelig wetback spic ugh @url,offensive_hateful,indirect,anger_sadness_shock_indifference_disgust,origin,hispanics
2080,2081,imad wasim audacity cr7-fejring. uopløselig tøs.,offensive,indirect,confusion_sadness_shock_indifference_disgust,origin,women
2081,2082,@bruger - dyd signalering retard forstå term hensigt @url,offensive,indirect,confusion_sadness_shock_indifference_disgust,disability,special_needs
2082,2083,@bruger hvad er ulækkert i den sædvanlige alder på 90 % af mænd. bekæmp lortehuller lande lortehuller.,abusive_hateful,indirect,anger_sadness_shock_indifference_disgust,origin,refugees
2083,2084,holde energifavoritter blive kaldt ching chong hundespisere f*gs. tf vil grine @url,abusive_offensive,indirect,indifference_disgust,gender,muslims
2084,2085,"neger bag både dirigerer forestille sig, at.",abusive_offensive,indirect,indifference_disgust,origin,indian/hindu
2085,2086,@bruger lmao du er dramatisk ... slap af *med stemmen nigger*,abusive_offensive,indirect,confusion_sadness_shock_indifference_disgust,origin,african_descent
2086,2087,@bruger ja retard,offensive,indirect,confusion_sadness_shock_indifference_disgust,disability,special_needs
2087,2088,alyssa anderson spic,fearful_abusive_offensive_hateful_disrespectful,indirect,fear_sadness,origin,hispanics
2088,2089,david shaw fagot,offensive_hateful,indirect,anger_confusion_fear_indifference_disgust,sexual_orientation,gay
2089,2090,@bruger @bruger @bruger ft mongoloid,offensive,direct,confusion_indifference,origin,hispanics
2090,2091,"kan ikke tro, at kusse skrev kontor. @url",fearful_abusive_offensive_hateful_disrespectful,indirect,anger_confusion_fear_indifference_disgust,other,women
2091,2092,@bruger noteret douchebag spic tvivlsom immigrationsstatus manny fawkin' machado stjæler sig @url,offensive,direct,confusion_sadness_shock_indifference_disgust,origin,special_needs
2092,2093,@bruger også fandme at ringe til bøss?,offensive,indirect,indifference_disgust,sexual_orientation,gay
2093,2094,dyke finna få pik en skønne dag,fearful_abusive_hateful_disrespectful_normal,indirect,indifference_disgust,other,left_wing_people
2094,2095,@bruger ahhh....det er mongolske horder! alle skjul kvinder børn!nnoh vent..du siger hu @url,offensive_hateful,indirect,anger_disgust,origin,special_needs
2095,2096,trumf skide tøs! @url,offensive,indirect,sadness_indifference,other,special_needs
2096,2097,hvide mennesker retarderede lol #bekræftet @url,offensive_hateful,indirect,anger_sadness_shock_indifference_disgust,disability,special_needs
2097,2098,"kan ikke tro, at folk er retarderede.",offensive_normal,indirect,sadness_disgust,disability,special_needs
2098,2099,fanden rivalisering. lave vittigheder folk intensiv pleje døende kut. @url,offensive,indirect,anger_disgust,other,other
2099,2100,plukket Liam god makker n beskidt lille gremlin kusse smidt bil,offensive,indirect,anger_fear,gender,left_wing_people
2100,2101,slået syg .... kusse @url,offensive,indirect,anger_disgust,gender,women
2101,2102,tana mongoloid overskrift @user im going,normal,indirect,anger_disgust,other,other
2102,2103,nok grund okay hvid.,normal,indirect,sadness_disgust,origin,special_needs
2103,2104,@user king mongoloid sætter bedst aber i hvile.,fearful_abusive_hateful_disrespectful_normal,indirect,sadness_disgust,disability,other
2104,2105,mand weezy sagde keep mind im negro open mind got screen door @url,disrespectful_normal,indirect,anger_disgust,origin,left_wing_people
2105,2106,ok port @bruger! ville holde væk retard kundepleje opkald også kvalitet @url,offensive,indirect,anger_disgust,disability,special_needs
2106,2107,@bruger @bruger @bruger @bruger sandheden fortalte selv gatemands niveau.. stay lane twat,fearful_abusive_disrespectful_hateful_normal,indirect,anger_disgust,gender,women
2107,2108,ching chong høj af gemme,fearful_abusive_hateful_disrespectful_normal,indirect,anger_disgust,origin,muslims
2108,2109,@bruger @brugerparti mr7asson konto i går stfu retard,abusive_offensive,indirect,anger_confusion_fear_indifference_disgust,disability,special_needs
2109,2110,time claw country back.nnor left deep state ligner #shithole #europenn#magann@url,offensive,indirect,confusion_fear_indifference_sadness_disgust,origin,other
2110,2111,andel heldig kæmpe mongol nr. 2 blyant pass upcat!!! @bruger @url,offensive,indirect,sadness_indifference,disability,special_needs
2111,2112,@brugersag glemte retard @url,offensive,indirect,anger_disgust,disability,special_needs
2112,2113,"virkelig retarderede mennesker, der kører @user @url",offensive,direct,anger_fear_shock_indifference_sadness,disability,special_needs
2113,2114,kære frue: ching chong chang faktisk kinesisk. det er fandme racistisk.,offensive_normal,indirect,anger_indifference,origin,special_needs
2114,2115,@bruger @bruger @bruger hvileland giv fuck london lort,offensive_hateful,direct,anger_indifference,origin,other
2115,2116,@bruger dem seksuelt overgreb ulovlige udlændinge/drømmere? #bekræftkavenaughnow #spørger efter en ven,offensive_hateful,indirect,anger_indifference,origin,other
2116,2117,@user @user corporate 'rawk' magasiner retarderede små drenge forestille sig husk thirt @url,offensive,indirect,anger_sadness_shock_indifference_disgust,disability,special_needs
2117,2118,værre ting bøsse kommer social fascist kommer krævende @url,offensive_disrespectful,indirect,sadness_disgust,other,refugees
2118,2119,problem flygtninge skal løses for 7 år siden måde klog politik lande libya syrien yemen @url,normal,indirect,sadness_disgust,origin,refugees
2119,2120,udenlandsk kusse kan tilsyneladende virkelig ikke tale britiske gader. .... talte parlamentet ne @url,hateful,indirect,anger_indifference,origin,women
2120,2121,choke one fitzsimmons cuntn@url,offensive,indirect,sadness_disgust,gender,women
2121,2122,plager nigger?,offensive,indirect,sadness_disgust,origin,muslims
2122,2123,@bruger vil ikke spilde tid på at læse retards hadefulde tale kan ikke engang stave jaloux korrekt,abusive_offensive,direct,shock_disgust,origin,special_needs
2123,2124,@bruger retard,offensive,indirect,confusion_fear_indifference_sadness_disgust,disability,special_needs
2124,2125,rapport kusse godt læst konto i går aftes brutto @url,offensive,indirect,shock_indifference,other,refugees
2125,2126,@bruger folk snarere kaldet spic sultne retsforfulgt.,offensive,indirect,confusion_sadness_shock_indifference_disgust,origin,other
2126,2127,@brugerbriller stjæler stel n ægte noho twat,offensive,indirect,confusion_sadness_shock_indifference_disgust,gender,women
2127,2128,australske skatteydere støtter finansiering af humaniora. hellig tøs. @url,offensive_disrespectful,indirect,fear_shock_indifference_sadness_disgust,other,other
2128,2129,bedste dj black negro tenia que ser @url,normal,indirect,confusion_sadness_shock_indifference_disgust,origin,special_needs
2129,2130,lol dva spise ting dræbe nogen retard _ ja jeg er dårlig. @url,offensive_hateful,indirect,anger_indifference,disability,special_needs
2130,2131,ønske situation/problem racistisk kalder spic racistisk lort gud ved @url,offensive,indirect,shock_disgust,gender,other
2131,2132,negro ring virkelig brød tæve bc jeg sælger bundter #kuponering @url,normal,indirect,shock_disgust,origin,individual
